"ID_SITE","ID_ENTITY","ID_SAMPLE","entity_name","avg_depth","charcoal_measurement","original_est_age","TYPE"
1147,1530,291226,"Hudson Lake core count",0.0025,0,-55,"count"
1147,1530,291227,"Hudson Lake core count",0.0075,0,-54,"count"
1147,1530,291228,"Hudson Lake core count",0.0125,0,-53,"count"
1147,1530,291229,"Hudson Lake core count",0.0175,0,-52,"count"
1147,1530,291230,"Hudson Lake core count",0.0225,0,-50,"count"
1147,1530,291231,"Hudson Lake core count",0.0275,0,-49,"count"
1147,1530,291232,"Hudson Lake core count",0.0325,1,-47,"count"
1147,1530,291233,"Hudson Lake core count",0.0375,0,-45,"count"
1147,1530,291234,"Hudson Lake core count",0.0425,0,-43,"count"
1147,1530,291235,"Hudson Lake core count",0.0475,0,-41,"count"
1147,1530,291236,"Hudson Lake core count",0.0525,1,-39,"count"
1147,1530,291237,"Hudson Lake core count",0.0575,0,-36,"count"
1147,1530,291238,"Hudson Lake core count",0.0625,0,-33,"count"
1147,1530,291239,"Hudson Lake core count",0.0675,1,-30,"count"
1147,1530,291240,"Hudson Lake core count",0.0725,0,-27,"count"
1147,1530,291241,"Hudson Lake core count",0.0775,3,-23,"count"
1147,1530,291242,"Hudson Lake core count",0.0825,5,-20,"count"
1147,1530,291243,"Hudson Lake core count",0.0875,2,-17,"count"
1147,1530,291244,"Hudson Lake core count",0.0925,0,-13,"count"
1147,1530,291245,"Hudson Lake core count",0.0975,4,-9,"count"
1147,1530,291246,"Hudson Lake core count",0.105,3,-3,"count"
1147,1530,291247,"Hudson Lake core count",0.115,7,5,"count"
1147,1530,291248,"Hudson Lake core count",0.125,1,15,"count"
1147,1530,291249,"Hudson Lake core count",0.135,1,27,"count"
1147,1530,291250,"Hudson Lake core count",0.145,5,39,"count"
1147,1530,291251,"Hudson Lake core count",0.155,9,46,"count"
1147,1530,291252,"Hudson Lake core count",0.165,4,52,"count"
1147,1530,291253,"Hudson Lake core count",0.175,6,66,"count"
1147,1530,291254,"Hudson Lake core count",0.185,3,81,"count"
1147,1530,291255,"Hudson Lake core count",0.195,5,92,"count"
1147,1530,291256,"Hudson Lake core count",0.205,6,102,"count"
1147,1530,291257,"Hudson Lake core count",0.215,5,112,"count"
1147,1530,291258,"Hudson Lake core count",0.225,5,123,"count"
1147,1530,291259,"Hudson Lake core count",0.235,1,133,"count"
1147,1530,291260,"Hudson Lake core count",0.245,2,143,"count"
1147,1530,291261,"Hudson Lake core count",0.255,0,154,"count"
1147,1530,291262,"Hudson Lake core count",0.265,3,164,"count"
1147,1530,291263,"Hudson Lake core count",0.275,4,174,"count"
1147,1530,291264,"Hudson Lake core count",0.285,4,185,"count"
1147,1530,291265,"Hudson Lake core count",0.2925,9,192,"count"
1147,1530,291266,"Hudson Lake core count",0.2975,3,198,"count"
1147,1530,291267,"Hudson Lake core count",0.305,10,206,"count"
1147,1530,291268,"Hudson Lake core count",0.315,2,216,"count"
1147,1530,291269,"Hudson Lake core count",0.325,4,226,"count"
1147,1530,291270,"Hudson Lake core count",0.3325,3,234,"count"
1147,1530,291271,"Hudson Lake core count",0.3375,6,240,"count"
1147,1530,291272,"Hudson Lake core count",0.345,5,247,"count"
1147,1530,291273,"Hudson Lake core count",0.355,5,258,"count"
1147,1530,291274,"Hudson Lake core count",0.3675,3,271,"count"
1147,1530,291275,"Hudson Lake core count",0.3725,1,276,"count"
1147,1530,291276,"Hudson Lake core count",0.3775,1,282,"count"
1147,1530,291277,"Hudson Lake core count",0.385,1,290,"count"
1147,1530,291278,"Hudson Lake core count",0.395,8,300,"count"
1147,1530,291279,"Hudson Lake core count",0.405,11,311,"count"
1147,1530,291280,"Hudson Lake core count",0.4125,14,319,"count"
1147,1530,291281,"Hudson Lake core count",0.4175,3,324,"count"
1147,1530,291282,"Hudson Lake core count",0.425,4,332,"count"
1147,1530,291283,"Hudson Lake core count",0.435,5,343,"count"
1147,1530,291284,"Hudson Lake core count",0.445,3,354,"count"
1147,1530,291285,"Hudson Lake core count",0.455,3,364,"count"
1147,1530,291286,"Hudson Lake core count",0.465,1,375,"count"
1147,1530,291287,"Hudson Lake core count",0.4725,2,384,"count"
1147,1530,291288,"Hudson Lake core count",0.4775,1,389,"count"
1147,1530,291289,"Hudson Lake core count",0.485,1,397,"count"
1147,1530,291290,"Hudson Lake core count",0.495,0,408,"count"
1147,1530,291291,"Hudson Lake core count",0.5025,3,416,"count"
1147,1530,291292,"Hudson Lake core count",0.5075,3,422,"count"
1147,1530,291293,"Hudson Lake core count",0.5125,3,427,"count"
1147,1530,291294,"Hudson Lake core count",0.5175,1,433,"count"
1147,1530,291295,"Hudson Lake core count",0.525,3,441,"count"
1147,1530,291296,"Hudson Lake core count",0.535,1,452,"count"
1147,1530,291297,"Hudson Lake core count",0.545,4,464,"count"
1147,1530,291298,"Hudson Lake core count",0.555,5,475,"count"
1147,1530,291299,"Hudson Lake core count",0.565,5,486,"count"
1147,1530,291300,"Hudson Lake core count",0.5725,0,495,"count"
1147,1530,291301,"Hudson Lake core count",0.5775,3,500,"count"
1147,1530,291302,"Hudson Lake core count",0.5825,1,506,"count"
1147,1530,291303,"Hudson Lake core count",0.5875,3,512,"count"
1147,1530,291304,"Hudson Lake core count",0.595,1,520,"count"
1147,1530,291305,"Hudson Lake core count",0.605,2,532,"count"
1147,1530,291306,"Hudson Lake core count",0.6125,2,540,"count"
1147,1530,291307,"Hudson Lake core count",0.6175,1,546,"count"
1147,1530,291308,"Hudson Lake core count",0.6225,0,552,"count"
1147,1530,291309,"Hudson Lake core count",0.6275,0,558,"count"
1147,1530,291310,"Hudson Lake core count",0.6325,0,564,"count"
1147,1530,291311,"Hudson Lake core count",0.6375,1,569,"count"
1147,1530,291312,"Hudson Lake core count",0.6425,4,575,"count"
1147,1530,291313,"Hudson Lake core count",0.6475,1,581,"count"
1147,1530,291314,"Hudson Lake core count",0.6525,5,587,"count"
1147,1530,291315,"Hudson Lake core count",0.6575,0,593,"count"
1147,1530,291316,"Hudson Lake core count",0.6625,2,599,"count"
1147,1530,291317,"Hudson Lake core count",0.6725,3,611,"count"
1147,1530,291318,"Hudson Lake core count",0.6775,4,617,"count"
1147,1530,291319,"Hudson Lake core count",0.6825,1,623,"count"
1147,1530,291320,"Hudson Lake core count",0.6875,0,629,"count"
1147,1530,291321,"Hudson Lake core count",0.6925,0,635,"count"
1147,1530,291322,"Hudson Lake core count",0.6975,0,641,"count"
1147,1530,291323,"Hudson Lake core count",0.7025,0,647,"count"
1147,1530,291324,"Hudson Lake core count",0.7075,0,653,"count"
1147,1530,291325,"Hudson Lake core count",0.7125,0,659,"count"
1147,1530,291326,"Hudson Lake core count",0.725,7,674,"count"
1147,1530,291327,"Hudson Lake core count",0.735,7,687,"count"
1147,1530,291328,"Hudson Lake core count",0.7425,4,696,"count"
1147,1530,291329,"Hudson Lake core count",0.7475,4,702,"count"
1147,1530,291330,"Hudson Lake core count",0.755,0,712,"count"
1147,1530,291331,"Hudson Lake core count",0.765,0,724,"count"
