"site","lambda","likelihood","mean","stdev"
"1338Bea","-0.44","295.344563610003","0.124616014099613","0.0896393979346526"
"1339Ben","-1.24","997.47383814273","0.0743070547161997","0.100163303324236"
"1346Dom","-0.8","617.494391129914","0.124875704407935","0.145352066211399"
"1352Fol","-0.48","193.990667644946","0.233265385549629","0.291685741225428"
"1360Jon","-0.16","59.6596679731178","0.529999490307902","0.321801120713745"
"1366Lac","-0.62","369.925341616718","0.516787071241625","0.184277234127879"
"1367Lac","-0.0600000000000001","-143.707830693719","0.308333394710318","0.266022425455903"
"1377Leb","-2","1755.21916710073","0.0149253731343284","0.122169444356305"
"1402Sma","-0.44","290.177460384031","0.253703566701421","0.284222998487316"
"1418Bai","-0.94","141.341872850541","0.220841785808577","0.438230340303811"
"1438Man","-2","533.086703074948","0.0666666666666667","0.258198889747161"
"1454Wes","0.2","-113.146900534221","0.288450223054115","0.0136157340242339"
"1485Lac","0.26","2.60116743216976","0.531943062463127","0.142515541036282"
"1498CAS","-2","305.041997045617","0.04","0.2"
"1500Cha","-0.84","561.708972936892","0.560686088769689","0.267044412851503"
"1502Fur","0.02","-369.414337774271","0.496716103322545","0.138713907119351"
"1504Gea","-0.74","573.083310353652","0.139394277574725","0.221841826113342"
"1511Lab","-0.9","875.370259683065","0.251950072152656","0.176826226041573"
"1514Lou","-0.22","204.540448596517","0.184889609822393","0.369779219644787"
"1516Pro","-0.4","275.862633548161","0.457319504240879","0.24248080660016"
"1517Ray","-1.18","827.242362277324","0.103685787092808","0.16537919808466"
"1535Lil","-0.0999999999999999","-269.547074332218","0.2017996716187","0.138430250376186"
"1641V1","-0.98","232.303348960513","0.0573942484719041","0.181361638804794"
"1672L1","-2","858.087202386535","0.252770154769219","0.434322526680105"
"1777Lac","0.34","-4.81601833769815","0.886669720682921",NA
"1837Noi","0.1","-26.1110501180738","0.638753379422231","0.173871671768577"
"1838Taw","-0.0999999999999999","-45.6862905070435","0.705121471676774","0.195465143930678"
"1839Sto","-0.38","61.5513845071758","0.54821907542189","0.226478962609714"
"1841Bas","-0.5","69.2042624844868","0.784790388938597","0.137973010504352"
"1842Con","-0.56","58.2354627334183","0.85620145785536","0.161214367770038"
"1843Cle","0.44","-5.52547717271434","0.537786518993297","0.302105980926487"
"1844Ely","-0.02","9.91093102121301","0.774003100047019","0.229562241687235"
"1845Hel","0.4","-40.598955700241","0.623894320951529","0.191543755906505"
"1846Lit","0.42","-11.9910712040731","0.694290866642488","0.214504698627344"
"1847Dar","0.52","-16.4657955922512","0.705368795026736","0.197319041604843"
"1848Rub","0.32","-3.19045891975574","0.635408297911058","0.192304216683774"
"1865Bas","0.78","-91.3627262857197","0.11885433119369","0.109739264808809"
"1867Cry","0.56","-31.4580315968248","0.23055608262974","0.159994346060873"
"1868Amb","0.96","-56.8389848988335","0.138062078767767","0.115981709863736"
"1869Eag","0.62","-40.3140971857563","0.411535068119164","0.184354447545905"
"1870Lak","0.22","-11.9449216656002","0.150700318565708","0.103489789645351"
"1871Ful","0.48","-66.4231284412014","0.59172668156027","0.276847625748525"
"1872Goo","0.58","-66.8002591674829","0.22425648018321","0.111056665811532"
"1873Hun","0.48","-31.0946882188797","0.747699531746944","0.180560018812406"
"1874Kel","0.38","-2.47374452243529","0.467495272061089","0.148949797184379"
"1875Min","0.66","-35.1632995199368","0.211644881046944","0.200114067165914"
"1876Mur","0.38","-25.0229699995888","0.108979852122016","0.0944502397456842"
"1877Lak","0.02","0.23043980676705","0.586725639371228","0.13457014545309"
"1878Uni","0.24","-42.4607655141542","0.673617818047511","0.217628460030539"
"1879Lil","0.32","-33.0749391286993","0.280668817323595","0.115716408630794"
"1880Fis","0.64","-41.9476851692058","0.103840705880085","0.11565626071646"
"1881Fis","1","-51.522331479829","0.164498616697796","0.14546807979531"
"1911Big","-0.22","18.0721606465591","0.831626486506397","0.146625950156926"
"1912Bas","0.1","5.16232450030114","0.482715556091963","0.159909520003928"
"1913Fox","1.02","-80.7854036665983","0.625403593313772","0.189654135775983"
"1914Duc","0.26","-1.02272974188691","0.590929922582746",NA
"1919Wic","-0.32","35.9446945196308","0.820452724442318","0.105686756273706"
"1920Pie","0.14","-10.3303131582308","0.150651575958251","0.16625500457288"
"1922Sut","0.12","-38.4971786002424","0.209653357522847","0.0328276296889334"
"2068Lit","-0.02","24.4363475374428","0.737515510652691","0.245175560793864"
"2070Ber","0.12","-18.6319858931031","0.735067451668016","0.260281619673979"
"2093Bla","0.2","-90.7930652762913","0.706119101747033","0.119102852911187"
"2094Bla","0.22","-56.7849524818738","0.300785617116525","0.186565915296137"
"2096Cai","0.48","-162.240288598205","0.557628892506425","0.136561961004973"
"2097Col","-0.12","-207.554662538017","0.557712342995425","0.237999804250388"
"2099Dee","0.3","-112.885891597057","0.33538747467628","0.095473989575515"
"2102Doe","0.22","-0.844855043991469","0.273997058430209","0.116453392644196"
"2103Dua","0.38","-16.5990660020282","0.350630520591821","0.235503029613893"
"2104Gre","0.22","14.9645522933054","0.743237607919548","0.363116857187533"
"2106San","0.46","-30.8873668097333","0.456385132394623","0.223176986121584"
"2107Sea","0.26","16.3050526728512","0.419346824327578","0.0899617559123496"
"2117Ump","-0.16","181.566036322333","0.654014275321539","0.17872294923308"
"2118Unc","0.02","-20.4947636396256","0.533036324468298","0.137817320689664"
"2120War","-0.0999999999999999","-21.7520541299372","0.781652204949444","0.107422280653923"
"2121Wes","0.2","-22.1655098737745","0.42514197997021","0.0598619670295841"
"2122Wil","0.26","-43.2636374849755","0.66453401592185","0.247201935356795"
"2127Blo","0.2","-282.265539802537","0.467488424179313","0.152719788835852"
"2128Har","0.3","-12.545385363208","0.681541687781762","0.380170703134954"
"2129Ice","-0.24","15.1125734015974","0.79274395932172","0.231770377729662"
"2134Eag","0.2","-9.27131672557003","0.757989362395875","0.148821950786891"
"2135Jem","-0.04","-12.2554005312434","0.784245353086518","0.130437005364316"
"2167Fre","-0.16","-30.766152242614","0.332975723970871","0.171172471807356"
"2171Duc","0.1","-28.8651243970957","0.796565570061006","0.144503047018902"
"2182Mar","0.0800000000000001","-2.80447702613568","0.841663390831162","0.128210134840263"
"2184Nor","-0.46","64.0197017692739","0.799156039589008","0.11856329643893"
"2187Rou","0.12","-26.4488269368187","0.308861933708581","0.183654379543024"
"2196Dee","0.58","-258.60648885631","0.432824647010243","0.129826431512842"
"2206Bin","0.2","-1.6178627327253","0.311263803410732",NA
